time_s,track_id,lat_deg,lon_deg,alt_m,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,snr_db,rcs_dbsm,x_ecef_m,y_ecef_m,z_ecef_m,vx_ecef_mps,vy_ecef_mps,vz_ecef_mps
44.5,1,39.22168601664105,-76.52315566978193,45959.13875510823,72974.18832326456,51.58375412213934,38.780938204509745,1503.2023072594995,11.013915553778482,-4.765599107301304,1158561.9857145655,-4834364.2474156115,4057588.0812398293,1005.3803776849012,97.42519316487096,1126.17416988286
44.75,1,39.223436440755044,-76.52027315234436,46163.89670825284,73349.80941720621,51.58375412213911,38.74753490568886,1501.766746174522,10.088983048905225,-5.863345264739381,1158813.2773134299,-4834339.658720398,4057869.4323081793,1004.9524132293897,99.28436853572134,1124.6343769165337
45.0,1,39.22518671238764,-76.5173906252681,46368.0575065501,73725.07184743996,51.58375412213917,38.714100321211745,1500.3329981454076,11.062179550390926,-5.152522532452359,1159064.4619211801,-4834314.605231344,4058150.398428288,1004.5244487738781,101.14354390657161,1123.0945839502074
45.25,1,39.22693683204144,-76.51450808773834,46571.62114930805,74099.97606764159,51.583754122138714,38.68063442990482,1498.9010664671202,8.090205127500484,-4.000175753089706,1159315.5395378165,-4834289.086948445,4058430.979600155,1004.0964843183665,103.00271927742199,1121.5547909838808
45.5,1,39.22868680021879,-76.51162553894027,46774.587635851465,74474.52253231067,51.58375412213945,38.64713721064424,1497.470954438991,13.08260199264301,-5.125009030319577,1159566.5101633393,-4834263.103871705,4058711.1758237793,1003.668519862855,104.86189464827237,1120.0149980175543
45.75,1,39.23043661742191,-76.5087429780591,46976.95696550794,74848.71169677365,51.58375412213894,38.61360864234872,1496.042665364735,8.388126780419395,-5.743588228812564,1159817.373797748,-4834236.656001121,4058990.9870991632,1003.2405554073434,106.72107001912275,1118.475205051228
46.0,1,39.232186284152775,-76.50586040428006,47178.729137619026,75222.54401718175,51.58375412213928,38.5800487039868,1494.6162025524256,11.63484969614308,-4.797693808168806,1160068.130441043,-4834209.743336695,4059270.413426305,1002.8125909518318,108.58024538997302,1116.9354120849016
46.25,1,39.23393580091321,-76.50297781678839,47379.904151530936,75596.01995051475,51.583754122139,38.546457374570856,1493.191569314507,12.517963942323357,-4.988573944439341,1160318.780093224,-4834182.3658784265,4059549.454805206,1002.3846264963203,110.4394207608234,1115.3956191185753
46.5,1,39.23568516820484,-76.50009521476936,47580.48200660106,75969.1399545802,51.58375412213877,38.51283463316129,1491.7687689677773,11.458151742131179,-4.1432060174334735,1160569.3227542911,-4834154.5236263145,4059828.111235865,1001.9566620408086,112.29859613167378,1113.8558261522487
46.75,1,39.23743438652909,-76.49721259740824,47780.46270219516,76341.90448801617,51.58375412213945,38.47918045886726,1490.347804833383,14.344786600051965,-4.445883498675907,1160819.7584242446,-4834126.216580361,4060106.382718282,1001.5286975852971,114.15777150252416,1112.3160331859222
47.0,1,39.239183456387245,-76.4943299638903,47979.84623768926,76714.3140102915,51.583754122139055,38.44549483084269,1488.9286802368244,5.597899180888667,-5.205161688866045,1161070.0871030837,-4834097.444740564,4060384.2692524577,1001.1007331297856,116.01694687337454,1110.7762402195958
47.25,1,39.240932378280334,-76.49144731340083,48178.63261246588,77086.36898170676,51.58375412213934,38.41177772829214,1487.5113985079345,8.605497559184855,-3.3957456384828593,1161320.3087908095,-4834068.208106924,4060661.7708383915,1000.672768674274,117.8761222442248,1109.2364472532695
47.5,1,39.24268115270927,-76.48856464512515,48376.821825920604,77458.06986339565,51.58375412213917,38.37802913046784,1486.095962980882,12.056434536489181,-4.892119555656967,1161570.423487421,-4834038.506679442,4060938.8874760843,1000.2448042187624,119.73529761507518,1107.696654286943
47.75,1,39.24442978017475,-76.48568195824856,48574.413877452724,77829.41711732604,51.58375412213911,38.34424901666943,1484.6823769941689,6.850954454660119,-6.602259541058926,1161820.431192919,-4834008.3404581165,4061215.6191655356,999.8168397632509,121.59447298592556,1106.1568613206164
48.0,1,39.246178261177256,-76.48279925195642,48771.408766474575,78200.41120629953,51.583754122139396,38.31043736624711,1483.2706438906137,7.6833659501602085,-6.601277937118853,1162070.3319073026,-4833977.709442949,4061491.9659067444,999.3888753077392,123.45364835677594,1104.61706835429
48.25,1,39.247926596217155,-76.47991652543402,48967.80649240408,78571.05259395648,51.58375412213894,38.276594158598485,1481.8607670173574,10.237872833504232,-4.560363393983007,1162320.1256305724,-4833946.613633937,4061767.927699712,998.9609108522277,125.31282372762632,1103.0772753879637
48.5,1,39.24967478579457,-76.47703377786674,49163.60705467407,78941.34174477342,51.58375412213945,38.24271937317436,1480.45274972584,6.282288083861706,-4.723725820671446,1162569.8123627289,-4833915.053031085,4062043.5045444383,998.5329463967162,127.17199909847659,1101.5374824216372
48.75,1,39.25142283040948,-76.47415100843989,49358.81045272015,79311.27912406441,51.583754122139226,38.2088129894707,1479.0465953718206,9.135309003165123,-7.3101034366326445,1162819.392103771,-4833883.027634389,4062318.696440923,998.1049819412046,129.03117446932697,1099.9976894553108
49.0,1,39.25317073056165,-76.47126821633886,49553.41668598913,79680.8651979839,51.58375412213951,38.17487498703715,1477.642307315345,9.864609897957052,-5.471776033638336,1163068.8648536995,-4833850.53744385,4062593.5033891657,997.677017485693,130.89034984017735,1098.4578964889843
49.25,1,39.25491848675071,-76.46838540074899,49747.4257539371,80050.10043352716,51.58375412213951,38.14090534547313,1476.239888920753,9.142007618677,-4.29804637377873,1163318.2306125138,-4833817.582459469,4062867.9253891674,997.2490530301815,132.74952521102773,1096.918103522658
49.5,1,39.256666099476064,-76.46550256085564,49940.83765602857,80418.98529853036,51.583754122139055,38.10690404442735,1474.839343556674,9.24407918782015,-4.239866914624146,1163567.4893802144,-4833784.162681244,4063141.9624409275,996.8210885746698,134.6087005818781,1095.3783105563314
49.75,1,39.25841356923692,-76.46261969584421,50133.65239173919,80787.52026167254,51.583754122139396,38.072871063602925,1473.4406745960064,7.296882360153346,-4.4699352943985335,1163816.6411568013,-4833750.278109178,4063415.6145444456,996.3931241191583,136.46787595272838,1093.838517590005
50.0,1,39.26016089653238,-76.45973680490006,50325.86996054929,81155.70579247699,51.58375412213911,38.03880638275175,1472.043885415928,9.020789830853088,-5.179611413831458,1164065.685942274,-4833715.928743268,4063688.8816997227,995.9651596636468,138.32705132357876,1092.2987246236785
50.25,1,39.26190808186132,-76.45685388720855,50517.49036195036,81523.54236131048,51.583754122139226,38.0047099816784,1470.6489793978803,7.761195960588737,-4.179471524582581,1164314.623736633,-4833681.114583516,4063961.7639067573,995.5371952081351,140.18622669442914,1090.7589316573522
50.5,1,39.26365512572242,-76.45397094195508,50708.51359544508,81891.0304393878,51.58375412213945,37.970581840241366,1469.2559599275555,7.938868980187328,-4.478832744267887,1164563.454539878,-4833645.835629921,4064234.261165551,995.1092307526236,142.04540206527952,1089.2191386910258
50.75,1,39.26540202861422,-76.451087968325,50898.939660542645,82258.17049876912,51.583754122139226,37.93642193834837,1467.864830394909,10.051876237989791,-5.11754216732813,1164812.1783520093,-4833610.091882483,4064506.373476103,994.681266297112,143.9045774361299,1087.6793457246993
51.0,1,39.26714879103503,-76.44820496550373,51088.768556761555,82624.96301236308,51.58375412213934,37.90223025596379,1466.4755941941287,5.722604220698178,-6.993060371054156,1165060.7951730266,-4833573.883341203,4064778.1008384135,994.2533018416004,145.76375280698016,1086.1395527583727
51.25,1,39.26889541348304,-76.44532193267662,51278.00028362963,82991.40845392695,51.58375412213957,37.868006773102096,1465.088254723649,3.5714423564315894,-6.482185397442821,1165309.30500293,-4833537.210006081,4065049.443252482,993.8253373860889,147.62292817783054,1084.5997597920464
51.5,1,39.27064189645623,-76.44243886902905,51466.63484068122,83357.5072980693,51.58375412213911,37.8337514698322,1463.7028153861315,9.661079034788271,-5.678264440155177,1165557.7078417197,-4833500.071877114,4065320.4007183095,993.3973729305774,149.48210354868093,1083.05996682572
51.75,1,39.272388240452415,-76.4395557737464,51654.672227464616,83723.2600202483,51.58375412213945,37.79946432627969,1462.3192795884506,8.481734940887147,-5.284884066382575,1165806.0036893953,-4833462.468954306,4065590.973235895,992.9694084750657,151.3412789195313,1081.5201738593935
52.0,1,39.27413444596923,-76.43667264601403,51842.112443532795,84088.6670967763,51.583754122139055,37.76514532261907,1460.9376507417153,10.66587352607134,-3.9107825032892074,1166054.1925459574,-4833424.401237654,4065861.1608052393,992.5414440195542,153.20045429038169,1079.9803808930671
52.25,1,39.27588051350412,-76.43378948501734,52028.955488450825,84453.72900481668,51.58375412213928,37.73079443908548,1459.5579322612202,10.64241856520909,-5.06913793472614,1166302.2744114052,-4833385.868727161,4066130.963426342,992.1134795640426,155.05962966123195,1078.4405879267406
52.5,1,39.27762644355438,-76.43090628994169,52215.20136178844,84818.4462223885,51.58375412213934,37.6964116559635,1458.1801275664818,6.185591055750893,-4.907873341565891,1166550.2492857391,-4833346.8714228235,4066400.381099202,991.685515108531,156.91880503208233,1076.9007949604143
52.75,1,39.27937223661712,-76.42802305997242,52400.8500631284,85182.81922836704,51.58375412213934,37.6619969535967,1456.8042400811937,4.824846595813122,-5.594400352198735,1166798.1171689595,-4833307.409324644,4066669.4138238216,991.2575506530195,158.7779804029327,1075.361001994088
53.0,1,39.28111789318926,-76.4251397942949,52585.901592061855,85546.84850248237,51.58375412213934,37.627550312383015,1455.4302732332408,6.995806023502552,-5.8881338537336525,1167045.8780610657,-4833267.482432622,4066938.0616001994,990.829586197508,160.6371557737831,1073.8212090277614
53.25,1,39.28286341376757,-76.42225649209448,52770.35594818555,85910.53452532303,51.58375412213934,37.59307171277565,1454.0582304546867,11.079682815390731,-4.196414980621398,1167293.5319620583,-4833227.090746758,4067206.3244283358,990.4016217419963,162.49633114463347,1072.2814160614348
53.5,1,39.28460879884862,-76.41937315255649,52954.213131110184,86273.87777833556,51.58375412213928,37.55856113528544,1452.6881151817604,8.350482182787266,-6.38218151537704,1167541.0788719368,-4833186.23426705,4067474.2023082306,989.9736572864848,164.35550651548374,1070.7416230951085
53.75,1,39.286354048928864,-76.41648977486625,53137.47314044926,86636.8787438262,51.58375412213917,37.524018560477884,1451.3199308548594,8.441282271917565,-6.040543939157534,1167788.5187907016,-4833144.912993499,4067741.6952398834,989.5456928309732,166.21468188633412,1069.2018301287821
54.0,1,39.28809916450448,-76.41360635820912,53320.13597583305,86999.5379049619,51.58375412213911,37.489443968978726,1449.9536809185233,3.7575105129202555,-5.131086650687727,1168035.8517183522,-4833103.126926106,4068008.8032232947,989.1177283754616,168.0738572571845,1067.6620371624556
54.25,1,39.28984414607156,-76.4107229017704,53502.20163689554,87361.85574577174,51.58375412213934,37.45483734146836,1448.589368821446,6.137124543660954,-4.071703008431515,1168283.077654889,-4833060.876064871,4068275.5262584644,988.6897639199501,169.93303262803488,1066.1222441961293
54.5,1,39.29158899412604,-76.4078394047354,53683.67012327723,87723.8327511474,51.583754122139055,37.420198658684534,1447.2269980164597,5.135791248395716,-5.533900238373555,1168530.1966003124,-4833018.160409792,4068541.864345393,988.2617994644385,171.79220799888526,1064.5824512298027
54.75,1,39.29333370916358,-76.40495586628941,53864.54143463541,88085.46940684279,51.583754122139055,37.3855279014258,1445.8665719605167,8.059609960069567,-5.654283276687556,1168777.2085546213,-4832974.979960872,4068807.81748408,987.8338350089269,173.65138336973553,1063.0426582634764
55.0,1,39.29507829167979,-76.4020722856177,54044.81557062734,88446.76619947828,51.58375412213917,37.35082505054551,1444.5080941147016,7.790045652054068,-5.189244340936406,1169024.1135178169,-4832931.334718107,4069073.3856745246,987.4058705534153,175.5105587405859,1061.5028652971498
55.25,1,39.29682274217,-76.39918866190558,54224.492530928925,88807.7236165393,51.58375412213934,37.31609008695952,1443.1515679441973,9.703293788841941,-4.638078146071156,1169270.911489898,-4832887.224681501,4069338.568916728,986.9779060979038,177.3697341114363,1059.9630723308235
55.5,1,39.298567061129475,-76.39630499433825,54403.57231521513,89168.34214637897,51.58375412213928,37.281322991639676,1441.7969969183018,4.037856680727134,-5.342786150864379,1169517.6024708657,-4832842.649851052,4069603.36721069,986.5499416423922,179.22890948228667,1058.423279364497
55.75,1,39.30031124905323,-76.393421282101,54582.054923176765,89528.62227821707,51.583754122139055,37.246523745618404,1440.4443845104033,6.258547601710278,-3.9327775834280168,1169764.1864607194,-4832797.61022676,4069867.7805564106,986.1219771868807,181.08808485313705,1056.8834863981706
56.0,1,39.30205530643614,-76.39053752437904,54759.94035451114,89888.56450214186,51.58375412213945,37.211692329988985,1439.0937341979718,7.618576430010992,-3.8854075554226233,1170010.663459459,-4832752.105808626,4070131.8089538887,985.6940127313691,182.9472602239873,1055.3436934318443
56.25,1,39.303799233772935,-76.38765372035759,54937.228608923964,90248.16930911398,51.583754122139226,37.17682872590229,1437.7450494625643,7.480015749256787,-5.131137530203345,1170257.033467085,-4832706.136596648,4070395.4524031263,985.2660482758575,184.8064355948377,1053.8039004655177
56.5,1,39.30554303155813,-76.38476986922184,55113.91968613025,90607.43719096198,51.58375412213911,37.14193291457217,1436.3983337897964,10.867407191461787,-3.0489874398737005,1170503.296483597,-4832659.702590828,4070658.710904122,984.8380838203459,186.66561096568807,1052.2641074991911
56.75,1,39.30728670028612,-76.38188597015697,55290.01358585525,90966.36864038826,51.583754122139,37.10700487727181,1435.0535906693492,6.965146862386689,-4.930618864867221,1170749.4525089953,-4832612.803791164,4070921.584456876,984.4101193648344,188.52478633653845,1050.7243145328648
57.0,1,39.309030240451094,-76.37900202234815,55465.51030783262,91324.9641509673,51.58375412213911,37.072044595337296,1433.7108235949454,4.885097518287044,-3.9237598425336144,1170995.5015432795,-4832565.44019766,4071184.0730613885,983.9821549093228,190.38396170738872,1049.1845215665385
57.25,1,39.31077365254708,-76.37611802498051,55640.409851803444,91683.22421714764,51.583754122139396,37.03705205016386,1432.370036064359,6.456679196343828,-4.666929627381744,1171241.44358645,-4832517.611810312,4071446.176717659,983.5541904538113,192.2431370782391,1047.644728600212
57.5,1,39.31251693706798,-76.37323397723918,55814.71221751813,92041.14933425315,51.583754122139055,37.00202722321014,1431.03123157939,4.773981062375375,-4.686091788542447,1171487.2786385063,-4832469.3186291205,4071707.8954256885,983.1262259982997,194.10231244908948,1046.1049356338856
57.75,1,39.31426009450748,-76.37034987830927,55988.41740473732,92398.7399984831,51.58375412213917,36.96697009599715,1429.6944136458594,2.2273911690127157,-6.589567493308969,1171733.006699449,-4832420.560654087,4071969.229185476,982.6982615427881,195.96148781993986,1044.565142667559
58.0,1,39.31600312535913,-76.36746572737587,56161.52541323006,92755.99670691472,51.583754122139055,36.931880650107765,1428.3595857736034,5.388969570860004,-6.117384112989608,1171978.627769278,-4832371.33788521,4072230.1779970224,982.2702970872765,197.82066319079024,1043.0253497012327
58.25,1,39.31774603011631,-76.36458152362403,56334.03624277376,93112.91995750135,51.583754122139,36.896758867188865,1427.0267514764569,10.114064483264935,-5.293191586648762,1172224.1418479925,-4832321.650322491,4072490.741860327,981.842332631765,199.6798385616405,1041.4855567349061
58.5,1,39.31948880927222,-76.36169726623879,56505.949893155135,93469.51024907696,51.58375412213945,36.86160472894996,1425.6959142722521,4.249019082165379,-3.8940066300927016,1172469.5489355938,-4832271.49796593,4072750.9207753893,981.4143681762534,201.5390139324909,1039.9457637685798
58.75,1,39.321231463319926,-76.35881295440517,56677.26636416931,93825.76808135507,51.58375412213934,36.82641821716423,1424.3670776828035,5.292958393554531,-4.652291547549043,1172714.8490320807,-4832220.880815526,4073010.7147422107,980.9864037207418,203.39818930334127,1038.4059708022533
59.0,1,39.32297399275231,-76.35592858730816,56847.98565562256,94181.69395493023,51.58375412213957,36.79119931366947,1423.0402452338974,6.411991402380493,-5.284363838040095,1172960.0421374543,-4832169.798871279,4073270.1237607906,980.5584392652303,205.25736467419165,1036.866177835927
59.25,1,39.3247163980621,-76.35304416413273,57018.107767324895,94537.28837127812,51.58375412213911,36.75594800036676,1421.715420455288,5.297357384036397,-4.3808288830246065,1173205.1282517135,-4832118.252133188,4073529.147831129,980.1304748097187,207.11654004504203,1035.3263848696006
59.5,1,39.326458679741854,-76.35015968406383,57187.63269910123,94892.55183275827,51.583754122139055,36.72066425922437,1420.3926068806725,3.6268385173786584,-3.9361484672656415,1173450.1073748588,-4832066.240601256,4073787.7869532257,979.7025103542071,208.9757154158923,1033.786591903274
59.75,1,39.32820083828395,-76.34727514628638,57356.560450783,95247.48484261357,51.583754122139396,36.685348072273655,1419.071808047701,11.04120680197142,-4.993660937637731,1173694.9795068905,-4832013.764275481,4074046.0411270806,979.2745458986956,210.83489078674268,1032.2467989369475
60.0,1,39.32994287418067,-76.34439054998526,57524.89102220815,95602.08790497211,51.583754122139226,36.64999942161121,1417.753027497957,8.647733926475288,-4.776920257374725,1173939.7446478081,-4831960.823155862,4074303.910352694,978.846581443184,212.69406615759306,1030.7070059706211
